date,year,month,day,temperature_2m_max (°C),temperature_2m_min (°C),daylight_duration (s),sunshine_duration (s),cloud_cover_min (%),cloud_cover_max (%),dew_point_2m_min (°C),relative_humidity_2m_max (%),relative_humidity_2m_min (%),rain_sum (mm),precipitation_hours (h),wind_gusts_10m_max (km/h),wind_gusts_10m_min (km/h),wind_speed_10m_min (km/h),pressure_msl_max (hPa),pressure_msl_min (hPa),soil_moisture_0_to_100cm_mean (m³/m³),et0_fao_evapotranspiration_sum (mm),temp_range,wind_gust_range,avg_wind_speed,wind_variability,humidity_range,dew_point_range,sunshine_ratio,rain_today,pressure_range,daylight_to_sunshine_ratio,weather_condition
2006-05-31,2006,5,31,24.8,18.4,51839.0,39935.92,9,100,9.0,73,37,0.0,0.0,41.8,24.5,13.0,1012.9,1009.8,0.18,5.91,6.400000000000002,17.299999999999997,16.35,6.699999999999999,36,4.1,0.7703836879569436,0,3.1000000000000227,1.2980219806635065,Cloudy ☁️
2006-06-01,2006,6,1,21.4,16.0,51897.73,28800.0,0,100,5.2,73,35,1.9,5.0,51.8,24.5,13.5,1018.4,1012.8,0.181,4.15,5.399999999999999,27.299999999999997,20.35,13.7,38,6.499999999999999,0.5549375666334538,1,5.5,1.8019419464601925,Heavy Drizzle 🌧
2006-06-02,2006,6,2,25.3,14.7,51954.09,46853.012,0,94,4.3,73,28,0.0,0.0,36.4,15.1,3.0,1018.4,1014.2,0.182,5.79,10.600000000000001,21.299999999999997,12.35,18.7,45,8.3,0.9018156607112164,0,4.100000000000023,1.1088504011139964,Cloudy ☁️
2006-06-03,2006,6,3,22.4,14.3,51987.925,46853.012,0,53,3.7,73,30,0.0,0.0,46.4,21.2,10.0,1020.9,1017.0,0.181,5.71,8.099999999999998,25.2,17.4,14.8,43,6.3999999999999995,0.9012287372500442,0,3.8999999999999773,1.109572537779689,Partly Cloudy ⛅
2006-06-04,2006,6,4,24.5,13.0,51987.925,46853.012,0,77,3.5,74,28,0.0,0.0,33.5,9.7,5.1,1022.6,1019.5,0.18,5.51,11.5,23.8,11.25,12.299999999999999,46,8.6,0.9012287372500442,0,3.0,1.109572537779689,Partly Cloudy ⛅
2006-06-05,2006,6,5,25.9,13.0,51987.925,46853.012,0,97,7.4,85,31,0.0,0.0,46.1,9.0,1.6,1022.7,1019.3,0.179,5.65,12.899999999999999,37.1,12.9,22.599999999999998,54,5.299999999999999,0.9012287372500442,0,3.3999999999999773,1.109572537779689,Cloudy ☁️
2006-06-06,2006,6,6,31.9,17.2,51987.925,46853.012,0,29,5.7,80,28,0.0,0.0,32.4,12.6,5.2,1020.9,1016.3,0.178,6.57,14.7,19.799999999999997,11.25,12.100000000000001,52,8.899999999999999,0.9012287372500442,0,4.399999999999977,1.109572537779689,Mainly Clear 🌤
2006-06-07,2006,6,7,28.0,17.6,51987.925,46853.012,0,9,8.7,95,30,0.0,0.0,33.8,6.8,4.7,1020.9,1018.7,0.177,6.16,10.399999999999999,26.999999999999996,11.2,13.0,65,8.5,0.9012287372500442,0,2.1000000000000227,1.109572537779689,Clear Sky ☀️
2006-06-08,2006,6,8,27.5,16.1,51987.925,46853.012,0,9,11.1,93,37,0.0,0.0,39.6,8.3,6.2,1021.3,1019.3,0.176,5.94,11.399999999999999,31.3,13.6,14.8,56,4.700000000000001,0.9012287372500442,0,2.0,1.109572537779689,Clear Sky ☀️
2006-06-09,2006,6,9,26.2,15.6,51987.925,46853.012,0,77,11.4,94,41,0.0,0.0,35.3,6.8,6.5,1020.7,1017.0,0.176,5.22,10.6,28.499999999999996,12.3,11.600000000000001,53,4.1,0.9012287372500442,0,3.6000000000000227,1.109572537779689,Partly Cloudy ⛅
2006-06-10,2006,6,10,25.3,17.8,51987.925,46853.012,1,100,11.8,84,43,0.0,0.0,36.0,12.6,8.2,1020.0,1018.3,0.175,5.61,7.5,23.4,12.799999999999999,9.2,41,4.0,0.9012287372500442,0,1.6000000000000227,1.109572537779689,Cloudy ☁️
2006-06-11,2006,6,11,24.7,17.7,51987.925,36124.92,0,100,11.6,88,45,0.7,3.0,35.3,10.1,1.6,1022.2,1019.6,0.176,4.21,7.0,25.199999999999996,9.850000000000001,16.5,43,4.200000000000001,0.6948713571468759,1,2.6000000000000227,1.4390754616076216,Light Drizzle 🌦
2006-06-12,2006,6,12,24.7,14.6,51987.925,46853.012,0,46,11.5,89,46,0.0,0.0,33.8,7.9,5.9,1022.9,1020.8,0.175,5.41,10.1,25.9,11.850000000000001,11.9,43,2.9000000000000004,0.9012287372500442,0,2.0,1.109572537779689,Mainly Clear 🌤
2006-06-13,2006,6,13,25.3,15.5,51987.925,46853.012,0,57,11.2,92,43,0.0,0.0,36.0,13.3,7.2,1023.7,1020.9,0.175,5.62,9.8,22.7,12.45,10.5,49,3.4000000000000004,0.9012287372500442,0,2.7999999999999545,1.109572537779689,Partly Cloudy ⛅
2006-06-14,2006,6,14,27.5,15.6,51987.925,46853.012,14,84,11.2,92,37,0.0,0.0,40.7,12.6,8.3,1021.8,1017.7,0.174,6.08,11.9,28.1,15.75,14.899999999999999,55,4.300000000000001,0.9012287372500442,0,4.0,1.109572537779689,Cloudy ☁️
2006-06-15,2006,6,15,30.2,18.4,51987.925,46853.012,0,99,13.9,90,38,0.0,0.0,38.5,18.0,10.2,1019.6,1017.7,0.174,6.5,11.8,20.5,15.799999999999999,11.2,52,4.499999999999998,0.9012287372500442,0,1.8000000000000682,1.109572537779689,Cloudy ☁️
2006-06-16,2006,6,16,31.5,18.9,51987.925,46853.012,0,97,13.6,97,34,0.0,0.0,41.0,13.0,8.0,1019.7,1017.5,0.173,6.7,12.600000000000001,28.0,14.85,13.7,63,5.1,0.9012287372500442,0,2.099999999999909,1.109572537779689,Cloudy ☁️
2006-06-17,2006,6,17,32.0,18.0,51987.925,46853.012,0,84,8.8,90,28,0.0,0.0,41.8,10.8,3.5,1018.6,1016.3,0.173,6.77,14.0,30.999999999999996,14.25,21.5,62,7.699999999999999,0.9012287372500442,0,2.2000000000000455,1.109572537779689,Cloudy ☁️
2006-06-18,2006,6,18,33.2,19.9,51987.925,46853.012,0,70,9.6,83,28,0.0,0.0,43.6,13.0,5.4,1020.0,1016.8,0.173,6.77,13.300000000000004,30.6,15.45,20.1,55,7.500000000000002,0.9012287372500442,0,3.2000000000000455,1.109572537779689,Partly Cloudy ⛅
