date,weather_code,temperature_2m_max  (°C),temperature_2m_min  (°C),temperature_2m_mean  (°C),daylight_duration (s),sunshine_duration (s),precipitation_sum (mm),rain_sum (mm),snowfall_sum (mm),precipitation_hours (hour),wind_speed_10m_max (km/h),wind_gusts_10m_max (km/h)
2023-04-29,51.0,24.8435,19.3935,21.718498,48966.773,36884.996,0.70000005,0.70000005,0.0,4.0,17.462784,36.719997
2023-04-30,3.0,23.5935,18.3435,20.453917,49082.164,42421.113,0.0,0.0,0.0,0.0,18.792551,34.92
2023-05-01,55.0,24.1435,17.293499,19.841413,49196.84,40431.598,1.1,1.1,0.0,1.0,34.69847,62.279995
2023-05-02,3.0,22.793499,15.9935,19.162249,49310.695,43041.79,0.0,0.0,0.0,0.0,23.277834,36.719997
2023-05-03,0.0,22.7435,15.4435,18.956,49423.633,44134.7,0.0,0.0,0.0,0.0,17.072504,34.92
2023-05-04,3.0,21.5935,16.1935,19.051832,49535.56,44277.902,0.0,0.0,0.0,0.0,17.283749,33.12
2023-05-05,3.0,24.9935,15.2935,20.356,49646.363,42555.895,0.0,0.0,0.0,0.0,30.555498,52.199997
2023-05-06,3.0,27.0935,17.793499,21.568499,49755.945,31227.223,0.0,0.0,0.0,0.0,29.46287,51.12
2023-05-07,63.0,20.8935,16.543499,18.605997,49864.2,15690.013,21.400002,21.400002,0.0,17.0,28.467329,50.76
2023-05-08,51.0,19.8935,16.4435,18.091417,49971.023,42173.055,0.1,0.1,0.0,1.0,22.380884,38.88
2023-05-09,3.0,23.293499,16.8435,19.645582,50076.29,34775.17,0.0,0.0,0.0,0.0,18.58451,29.519999
2023-05-10,63.0,23.1935,16.293499,19.44975,50179.906,37593.742,11.5,11.5,0.0,6.0,20.08916,38.16
2023-05-11,63.0,21.2435,17.2435,19.126835,50281.746,30132.555,8.7,8.7,0.0,8.0,24.023088,41.760002
2023-05-12,51.0,22.4935,18.2435,20.287249,50381.7,30024.762,0.4,0.4,0.0,3.0,27.691935,44.28
2023-05-13,63.0,20.0935,16.6935,18.831,50479.65,36955.742,6.1000004,6.1000004,0.0,7.0,32.072342,53.639996
2023-05-14,61.0,18.543499,15.7935,16.706,50575.473,11804.197,5.2000003,5.2000003,0.0,10.0,35.728977,58.32
2023-05-15,2.0,22.8935,14.7435,18.666416,50669.055,45225.234,0.0,0.0,0.0,0.0,26.434887,45.36
2023-05-16,3.0,22.1935,15.0935,18.831,50760.26,39600.0,0.0,0.0,0.0,0.0,27.438046,46.079998
2023-05-17,3.0,20.9935,17.7435,18.970583,50849.094,42349.137,0.0,0.0,0.0,0.0,24.881702,47.88
2023-05-18,53.0,20.8435,17.1935,19.108082,50936.28,44590.297,1.3000001,1.3000001,0.0,4.0,29.96662,49.32
2023-05-19,53.0,23.1935,17.4435,19.901834,51021.89,44564.07,1.9,1.9,0.0,6.0,30.302078,51.839996
2023-05-20,2.0,23.3935,16.9435,19.841415,51105.848,45413.594,0.0,0.0,0.0,0.0,23.090569,41.399998
2023-05-21,1.0,22.3435,15.2935,19.243502,51188.066,45418.535,0.0,0.0,0.0,0.0,19.406637,36.36
2023-05-22,3.0,21.793499,16.4435,19.251833,51268.457,43752.418,0.0,0.0,0.0,0.0,25.683926,45.36
2023-05-23,53.0,21.4435,18.043499,19.366415,51346.938,42074.824,3.0,3.0,0.0,12.0,26.319422,45.719997
2023-05-24,65.0,19.2435,17.4935,18.297665,51423.414,2252.338,27.199997,27.199997,0.0,21.0,27.153164,44.28
2023-05-25,63.0,21.8435,17.6435,19.653917,51497.805,45775.734,11.5,11.5,0.0,5.0,24.482647,42.12
2023-05-26,0.0,25.1435,17.293499,21.08933,51570.023,46705.867,0.0,0.0,0.0,0.0,12.879752,24.84
2023-05-27,3.0,24.6935,17.3935,21.23725,51639.97,43299.37,0.0,0.0,0.0,0.0,19.211996,37.079998
2023-05-28,51.0,22.543499,19.3435,20.71225,51707.56,43200.0,0.2,0.2,0.0,1.0,15.778518,31.68
2023-05-29,51.0,22.4435,18.6935,20.1435,51772.695,39759.215,0.4,0.4,0.0,3.0,16.563911,31.319998
2023-05-30,61.0,21.7435,17.543499,19.6435,51835.297,21781.264,3.9,3.9,0.0,13.0,17.25373,30.599998
2023-05-31,63.0,21.0935,16.8435,19.214333,51895.26,43083.44,11.500001,11.500001,0.0,10.0,10.464797,26.28
2023-06-01,51.0,22.793499,16.2435,20.047667,51952.508,40084.383,0.3,0.3,0.0,3.0,15.815435,31.68
2023-06-02,61.0,23.6435,17.3935,21.045582,52006.938,40976.29,2.3,2.3,0.0,3.0,19.083395,34.56
2023-06-03,51.0,22.543499,18.043499,21.031,52058.457,41841.94,0.1,0.1,0.0,1.0,24.079666,47.16
2023-06-04,61.0,22.9435,20.543499,21.412252,52106.977,34614.65,4.2000003,4.2000003,0.0,10.0,33.270313,55.44
2023-06-05,61.0,22.6435,19.6935,21.0435,52152.406,27495.621,7.2000003,7.2000003,0.0,13.0,28.001427,45.0
2023-06-06,51.0,22.793499,17.7435,20.943499,52194.71,46800.0,0.1,0.1,0.0,1.0,18.472595,31.319998
2023-06-07,51.0,28.043499,19.5935,23.206001,52234.246,33072.316,0.2,0.2,0.0,1.0,19.652176,34.92
2023-06-08,3.0,27.0935,20.3435,23.366417,52271.07,46657.598,0.0,0.0,0.0,0.0,22.461807,39.6
2023-06-09,51.0,23.0935,20.793499,21.81225,52305.156,40226.656,0.4,0.4,0.0,2.0,19.171478,36.36
2023-06-10,1.0,26.1435,20.793499,22.920584,52336.47,46872.902,0.0,0.0,0.0,0.0,18.0036,33.839996
2023-06-11,3.0,27.8435,20.2435,23.983084,52364.992,47130.61,0.0,0.0,0.0,0.0,18.11841,32.399998
2023-06-12,61.0,30.3935,21.6435,25.189333,52390.707,25113.098,2.7,2.7,0.0,3.0,19.881649,31.68
2023-06-13,51.0,24.3935,20.7435,22.568502,52413.574,35992.973,0.6,0.6,0.0,3.0,22.450264,39.239998
2023-06-14,51.0,26.6935,20.293499,23.803917,52433.586,47003.625,0.4,0.4,0.0,4.0,26.552288,47.16
2023-06-15,0.0,27.6435,21.043499,24.360168,52450.72,47133.008,0.0,0.0,0.0,0.0,23.042812,41.399998
2023-06-16,1.0,27.293499,20.0935,23.945587,52464.953,47262.04,0.0,0.0,0.0,0.0,16.73516,34.2
2023-06-17,0.0,29.0935,18.7435,24.349747,52476.26,47134.883,0.0,0.0,0.0,0.0,29.62518,51.48
2023-06-18,3.0,31.9435,20.6435,25.74766,52484.645,47135.953,0.0,0.0,0.0,0.0,27.871534,49.32
2023-06-19,3.0,31.6935,21.2435,26.097666,52490.074,47137.105,0.0,0.0,0.0,0.0,26.785547,47.88
2023-06-20,0.0,33.2435,20.5935,27.014338,52492.54,47138.312,0.0,0.0,0.0,0.0,23.277834,42.12
2023-06-21,0.0,35.1435,21.9935,28.79975,52492.02,47139.562,0.0,0.0,0.0,0.0,22.392464,38.519997
2023-06-22,2.0,29.5935,24.1935,26.410164,52488.51,47140.844,0.0,0.0,0.0,0.0,17.373497,32.399998
2023-06-23,0.0,29.793499,24.1935,26.770582,52482.0,47142.14,0.0,0.0,0.0,0.0,16.923828,33.48
2023-06-24,0.0,29.3435,22.8435,25.706001,52472.477,47019.344,0.0,0.0,0.0,0.0,20.140705,36.719997
2023-06-25,0.0,29.1435,22.9435,25.897665,52459.94,47144.75,0.0,0.0,0.0,0.0,20.570463,37.8
2023-06-26,0.0,30.293499,21.8435,25.822668,52444.344,47146.047,0.0,0.0,0.0,0.0,19.813087,39.6
2023-06-27,0.0,32.9435,22.3935,28.022669,52425.523,47025.56,0.0,0.0,0.0,0.0,21.273533,42.839996
2023-06-28,3.0,32.9435,22.9435,28.251833,52403.496,46454.88,0.0,0.0,0.0,0.0,21.915693,44.28
2023-06-29,3.0,31.0935,24.293499,27.031,52378.316,46456.086,0.0,0.0,0.0,0.0,24.216522,47.88
2023-06-30,3.0,30.8435,23.8435,26.743502,52350.06,46913.6,0.0,0.0,0.0,0.0,24.74329,44.28
2023-07-01,1.0,31.7435,22.2435,26.474752,52318.78,46917.1,0.0,0.0,0.0,0.0,21.175837,39.239998
2023-07-02,1.0,31.3935,22.8935,27.25392,52284.56,46920.65,0.0,0.0,0.0,0.0,17.771753,39.239998
2023-07-03,0.0,31.8435,22.6435,27.185165,52247.445,46924.242,0.0,0.0,0.0,0.0,17.654688,35.28
2023-07-04,0.0,31.3435,22.3935,27.537247,52207.51,46927.836,0.0,0.0,0.0,0.0,18.532133,39.96
2023-07-05,1.0,33.9435,23.4935,29.293503,52164.83,46931.418,0.0,0.0,0.0,0.0,28.82249,54.0
2023-07-06,3.0,40.5435,24.793499,32.403915,52119.457,46934.94,0.0,0.0,0.0,0.0,22.930048,48.96
2023-07-07,3.0,40.9935,26.793499,33.739334,52071.47,46800.0,0.0,0.0,0.0,0.0,26.368616,50.039997
2023-07-08,3.0,34.4935,27.5935,30.820585,52020.938,46834.062,0.0,0.0,0.0,0.0,16.595179,35.28
2023-07-09,3.0,34.4435,25.2435,29.172663,51967.92,46199.797,0.0,0.0,0.0,0.0,15.629972,31.68
2023-07-10,0.0,36.1935,24.1935,29.983086,51912.496,46843.797,0.0,0.0,0.0,0.0,25.603062,48.239998
2023-07-11,0.0,38.2435,25.3435,31.368498,51854.73,46848.51,0.0,0.0,0.0,0.0,25.63847,49.68
2023-07-12,0.0,36.9435,23.9435,29.778915,51794.69,46853.082,0.0,0.0,0.0,0.0,27.381308,52.92
2023-07-13,0.0,35.4935,22.6435,29.264334,51732.445,46857.5,0.0,0.0,0.0,0.0,24.1388,47.16
2023-07-14,0.0,40.1935,23.1435,31.966415,51668.07,46861.72,0.0,0.0,0.0,0.0,22.932877,42.839996
2023-07-15,0.0,44.5935,26.293499,34.981003,51601.62,46800.0,0.0,0.0,0.0,0.0,21.479664,42.839996
2023-07-16,1.0,34.8435,26.1435,30.110168,51533.08,46800.0,0.0,0.0,0.0,0.0,14.039999,32.039997
2023-07-17,0.0,36.4435,24.3435,31.006002,51461.816,46800.0,0.0,0.0,0.0,0.0,15.617529,35.64
2023-07-18,0.0,36.6435,26.3935,31.695581,51387.824,46800.0,0.0,0.0,0.0,0.0,20.037485,37.079998
2023-07-19,0.0,37.5435,25.8435,31.878916,51311.215,46800.0,0.0,0.0,0.0,0.0,15.905319,33.48
2023-07-20,1.0,43.6935,25.0935,34.058086,51232.098,46800.0,0.0,0.0,0.0,0.0,24.590923,42.12
2023-07-21,1.0,39.7435,27.8435,34.766415,51150.594,46800.0,0.0,0.0,0.0,0.0,24.387178,45.36
2023-07-22,1.0,45.6935,29.8435,37.064335,51066.81,46800.0,0.0,0.0,0.0,0.0,23.598541,43.92
2023-07-23,0.0,46.9435,30.7435,38.985165,50980.863,46800.0,0.0,0.0,0.0,0.0,25.683926,46.079998
2023-07-24,1.0,49.0935,29.7435,37.493504,50892.867,46800.0,0.0,0.0,0.0,0.0,49.643463,80.64
2023-07-25,0.0,32.7435,27.2435,29.708078,50802.926,46785.523,0.0,0.0,0.0,0.0,27.086262,50.039997
2023-07-26,0.0,30.293499,25.4435,27.610163,50711.15,46742.38,0.0,0.0,0.0,0.0,26.081993,44.639996
2023-07-27,3.0,40.6435,25.043499,32.12892,50617.64,46697.85,0.0,0.0,0.0,0.0,21.273533,39.239998
2023-07-28,3.0,35.7435,25.7435,30.051836,50522.51,46651.984,0.0,0.0,0.0,0.0,21.794127,43.199997
2023-07-29,3.0,31.9935,26.2435,28.537249,50425.863,46575.45,0.0,0.0,0.0,0.0,16.516901,33.839996
2023-07-30,3.0,35.3935,22.9935,28.949753,50327.797,46556.367,0.0,0.0,0.0,0.0,18.888851,37.8
2023-07-31,1.0,33.5935,24.8435,29.220587,50228.402,46506.684,0.0,0.0,0.0,0.0,22.734219,43.92
2023-08-01,0.0,32.5935,25.4935,29.21225,50127.8,46455.785,0.0,0.0,0.0,0.0,21.322214,41.760002
2023-08-02,2.0,36.0435,25.1935,30.370588,50026.074,46403.715,0.0,0.0,0.0,0.0,27.682571,52.92
2023-08-03,3.0,34.7935,25.043499,29.19142,49923.316,41881.35,0.0,0.0,0.0,0.0,42.99099,79.92
2023-08-04,3.0,32.3435,23.6935,27.185167,49819.63,46296.176,0.0,0.0,0.0,0.0,35.31121,64.439995
2023-08-05,3.0,32.5435,22.3935,27.641418,49714.97,46240.57,0.0,0.0,0.0,0.0,25.376808,49.68
2023-08-06,0.0,31.3435,24.4935,27.783083,49608.508,46183.285,0.0,0.0,0.0,0.0,27.09822,46.44
2023-08-07,0.0,29.293499,22.7435,25.564333,49500.19,46124.38,0.0,0.0,0.0,0.0,21.26744,39.96
2023-08-08,0.0,29.8435,21.4435,25.81225,49390.133,46063.92,0.0,0.0,0.0,0.0,18.733839,38.519997
2023-08-09,0.0,30.1935,21.6935,26.083082,49278.445,46002.0,0.0,0.0,0.0,0.0,16.215992,33.839996
2023-08-10,0.0,30.4935,21.4435,26.58725,49165.246,45924.574,0.0,0.0,0.0,0.0,20.265795,41.399998
2023-08-11,0.0,29.1435,23.293499,26.428915,49050.637,45874.055,0.0,0.0,0.0,0.0,15.978484,35.64
2023-08-12,0.0,29.6435,21.9435,26.170578,48934.74,45808.188,0.0,0.0,0.0,0.0,16.58346,35.28
2023-08-13,3.0,31.1935,21.8935,26.451836,48817.65,44110.48,0.0,0.0,0.0,0.0,22.148045,44.28
2023-08-14,0.0,32.8935,22.543499,27.337244,48699.48,45205.18,0.0,0.0,0.0,0.0,27.890127,54.36
2023-08-15,0.0,30.9935,23.1435,26.853914,48580.33,45004.16,0.0,0.0,0.0,0.0,21.707731,43.92
2023-08-16,0.0,32.4935,21.4435,27.266417,48460.297,44945.527,0.0,0.0,0.0,0.0,19.881649,41.039997
2023-08-17,0.0,35.6435,22.5935,29.635168,48339.484,44611.543,0.0,0.0,0.0,0.0,24.269983,46.079998
2023-08-18,3.0,33.8935,25.3435,29.268503,48217.984,44016.605,0.0,0.0,0.0,0.0,18.532135,41.399998
2023-08-19,1.0,31.4435,24.4935,27.85392,48095.9,44232.695,0.0,0.0,0.0,0.0,18.079027,33.839996
2023-08-20,51.0,30.6935,26.043499,28.095589,47973.32,43919.43,0.3,0.3,0.0,2.0,29.88217,55.8
2023-08-21,3.0,32.3935,25.8935,28.576834,47850.336,43488.777,0.0,0.0,0.0,0.0,22.862125,43.56
2023-08-22,1.0,32.7435,25.9435,28.591415,47727.04,43569.574,0.0,0.0,0.0,0.0,16.62249,31.319998
2023-08-23,0.0,32.0935,23.793499,27.978912,47603.523,43401.367,0.0,0.0,0.0,0.0,17.163355,34.56
2023-08-24,0.0,35.3935,22.8435,29.328913,47479.863,43356.066,0.0,0.0,0.0,0.0,26.111792,48.239998
2023-08-25,1.0,39.3935,24.9435,32.101833,47356.023,43194.582,0.0,0.0,0.0,0.0,27.80403,47.519997
2023-08-26,3.0,44.3435,29.6435,36.114338,47231.133,43038.273,0.0,0.0,0.0,0.0,32.072342,58.32
2023-08-27,3.0,31.3935,25.793499,28.64975,47105.094,41127.223,0.0,0.0,0.0,0.0,24.858253,51.48
2023-08-28,3.0,32.4935,23.1435,27.237246,46978.01,42742.535,0.0,0.0,0.0,0.0,35.9946,65.520004
2023-08-29,61.0,30.4935,22.0935,26.56225,46849.977,37119.477,2.5,2.5,0.0,6.0,19.914215,41.399998
2023-08-30,61.0,26.9435,21.7435,24.981003,46721.09,24440.098,4.7999997,4.7999997,0.0,10.0,20.326454,44.28
2023-08-31,0.0,27.6435,22.3935,25.214333,46591.438,42439.727,0.0,0.0,0.0,0.0,13.551501,32.760002
2023-09-01,3.0,30.6435,20.0935,25.52475,46461.105,41673.832,0.0,0.0,0.0,0.0,25.338476,48.6
2023-09-02,3.0,30.793499,23.6935,26.7685,46330.19,40323.883,0.0,0.0,0.0,0.0,23.933907,47.16
2023-09-03,3.0,29.3435,20.8935,25.508081,46198.777,40777.438,0.0,0.0,0.0,0.0,17.49615,37.079998
2023-09-04,51.0,29.1935,24.2435,26.183084,46066.95,42213.902,0.2,0.2,0.0,2.0,30.911821,56.88
2023-09-05,51.0,30.1935,23.4935,26.33933,45934.797,42083.703,0.6,0.6,0.0,4.0,31.92654,57.239998
2023-09-06,1.0,30.1435,23.4435,26.389334,45802.4,41785.4,0.0,0.0,0.0,0.0,29.301876,52.56
2023-09-07,51.0,30.0935,23.7435,26.583082,45669.836,41349.39,0.2,0.2,0.0,2.0,23.469128,46.44
2023-09-08,0.0,29.7435,22.6435,26.085169,45537.195,41767.36,0.0,0.0,0.0,0.0,16.520823,33.839996
2023-09-09,0.0,30.793499,22.2435,26.285166,45404.562,41757.656,0.0,0.0,0.0,0.0,12.57426,29.519999
2023-09-10,3.0,29.5935,21.2435,25.456001,45272.004,41747.465,0.0,0.0,0.0,0.0,15.905319,32.399998
2023-09-11,3.0,31.6935,20.2435,25.73725,45139.613,39680.977,0.0,0.0,0.0,0.0,25.161398,47.519997
2023-09-12,3.0,34.7435,22.043499,27.866419,45007.46,41454.195,0.0,0.0,0.0,0.0,23.893261,45.36
